Time,X
"6-30",-0.027356
"6-30",-0.011112
"6-30",-0.007882
"6-30",0.020645
"6-30",0.042406
"6-30",0.026197
"6-30",0.015236
"6-30",-0.002587
"6-30",-0.048427
"6-30",-0.0392
"6-30",-0.01104
"6-30",0.007366
"6-30",0.024246
"6-30",0.033623
"6-30",0.061123
"6-30",0.019852
"6-30",-0.003416
"6-30",-0.02358
"6-30",-0.007108
"6-30",-0.010932
"6-30",-0.043732
"6-30",-0.02026
"6-30",-0.008969
"6-30",-0.008849
"6-30",-0.057666
"6-30",-0.057558
"6-30",-0.055384
"6-30",0.003404
"6-30",-0.005367
"6-30",-0.007378
"6-30",-0.0199
"6-30",-0.017847
"6-30",0.002767
"6-30",-0.004767
"6-30",-0.004737
"6-30",0.017439
"6-30",0.03187
"6-30",0.029469
"6-30",0.027632
"6-30",0.008578
"6-30",0.001141
"6-30",0.020747
"6-30",0.020572
"6-30",0.008866
"6-30",-0.008735
"6-30",0.02789
"6-30",0.053463
"6-30",0.038017
"6-30",0.04698
"6-30",0.014263
"6-30",0.003944
"6-30",-0.089452
"6-30",-0.083563
"6-30",-0.027038
"6-30",-0.024144
"6-30",0.024042
"6-30",0.025261
"6-30",0.028875
"6-30",-0.002737
"6-30",0.018231
"6-30",0.027344
"6-30",0.029121
"6-30",0.045581
"6-30",0.078844
"6-30",0.084475
"6-30",0.05943
"6-30",0.059544
"6-30",0.041841
"6-30",0.063879
"6-30",0.049237
"6-30",0.035136
"6-30",0.005691
"6-30",0.018237
"6-30",0.010271
"6-30",-0.018249
"6-30",0.025207
"6-30",0.0316
"6-30",0.000954
"6-30",0.008434
"6-30",0.006735
"6-30",0.022956
"6-30",0.07107
"6-30",0.071653
"6-30",0.067553
"6-30",0.048817
"6-30",0.047382
"6-30",0.075128
"6-30",0.072331
"6-30",0.055883
"6-30",0.070854
"6-30",0.075224
"6-30",0.068003
"6-30",0.059881
"6-30",0.041913
"6-30",0.008428
"6-30",0.037585
"6-30",0.019738
"6-30",0.050546
"6-30",-0.000252
"6-30",-0.066274
"6-30",-0.084043
"6-30",-0.01987
"6-30",-0.03435
"6-30",-0.008392
"6-30",-0.001219
"6-30",0.056243
"6-30",0.055252
"6-30",0.044075
"6-30",0.036661
"6-30",0.042069
"6-30",0.043966
"6-30",0.038432
"6-30",0.075032
"6-30",0.115877
"6-30",0.086492
"6-30",0.10626
"6-30",0.073195
"6-30",0.057317
"6-30",0.053679
"6-30",0.043156
"6-30",0.059268
"6-30",0.028773
"6-30",0.050684
"6-30",0.087483
"6-30",0.049501
"6-30",-0.000997
"6-30",-0.024499
"6-30",-0.012006
"6-30",0.005091
"6-30",0.014059
"6-30",0.094981
"6-30",0.069996
"6-30",0.042514
"6-30",0.076443
"6-30",0.05117
"6-30",0.01598
"6-30",-0.007966
"6-30",0.010655
"6-30",0.015416
"6-30",0.025885
"6-30",0.034476
"6-30",0.051002
"6-30",0.060925
"6-30",0.045761
"6-30",0.023976
"6-30",-0.029697
"6-30",-0.010577
"6-30",-0.01451
"6-30",0.039692
"6-30",0.07487
"6-30",0.071347
"6-30",0.076617
"6-30",0.043216
"6-30",0.020476
"6-30",0.041055
"6-30",0.070308
"6-30",0.080501
"6-30",0.08166
"6-30",0.066646
"6-30",0.067811
"6-30",0.059538
"6-30",0.038612
"6-30",0.026924
"6-30",0.048325
"6-30",0.071328
"6-30",0.066256
"6-30",0.055835
"6-30",0.048649
"6-30",0.00712
"6-30",0.018862
"6-30",0.017739
"6-30",0.007648
"6-30",0.022391
"6-30",0.025747
"6-30",0.014407
"6-30",0.012546
"6-30",0.030363
"6-30",0.04001
"6-30",0.00036
"6-30",-0.030802
"6-30",-0.043108
"6-30",-0.010758
"6-30",0.012324
"6-30",0.050132
"6-30",0.087129
"6-30",0.035064
"6-30",0.013039
"6-30",-0.001381
"6-30",-0.02406
"6-30",-0.032921
"6-30",-0.01888
"6-30",0.025849
"6-30",0.040443
"6-30",0.044591
"6-30",0.050648
"6-30",0.021503
"6-30",-0.007282
"6-30",-0.013063
"6-30",-0.033563
"6-30",-0.023328
"6-30",0.00326
"6-30",0.025891
"6-30",0.018639
"6-30",-0.03534
"6-30",-0.061063
"6-30",-0.132494
"6-30",-0.185633
"6-30",-0.170926
"6-30",-0.07029
"6-30",-0.049231
"6-30",0.012997
"6-30",-0.022566
"6-30",-0.033335
"6-30",-0.04982
"6-30",-0.068957
"6-30",-0.076377
"6-30",-0.043618
"6-30",-0.025039
"6-30",0.016989
"6-30",0.023922
"6-30",0.03947
"6-30",0.000522
"6-30",-0.047322
"6-30",-0.047214
"6-30",-0.046836
"6-30",-0.042322
"6-30",0.003458
"6-30",0.0088
"6-30",0.013627
"6-30",-0.031576
"6-30",-0.020104
"6-30",-0.05742
"6-30",-0.130639
"6-30",-0.122181
"6-30",-0.049093
"6-30",0.005193
"6-30",0.002083
"6-30",0.037975
"6-30",0.022391
"6-30",-0.048631
"6-30",-0.053752
"6-30",-0.036067
"6-30",-0.049063
"6-30",-0.064611
"6-30",-0.030292
"6-30",-0.000648
"6-30",0.00808
"6-30",-0.01954
"6-30",-0.037381
"6-30",-0.054988
"6-30",-0.055487
"6-30",-0.0661
"6-30",-0.097826
"6-30",-0.104892
"6-30",-0.066196
"6-30",0.0047
"6-30",0.009173
"6-30",0.041457
"6-30",0.01553
"6-30",-0.007876
"6-30",-0.046122
"6-30",-0.058962
"6-30",-0.042544
"6-30",-0.030616
"6-30",-0.006297
"6-30",0.008746
"6-30",0.006063
"6-30",-0.00443
"6-30",-0.02732
"6-30",-0.048073
"6-30",-0.064767
"6-30",-0.057486
"6-30",-0.023556
"6-30",-0.024727
"6-30",-0.032237
"6-30",-0.019468
"6-30",-0.012354
"6-30",0.012396
"6-30",0.017055
"6-30",-0.006603
"6-30",-0.023604
"6-30",-0.030874
"6-30",-0.043378
"6-30",-0.036661
"6-30",-0.01113
"6-30",-0.041229
"6-30",-0.075429
"6-30",-0.041457
"6-30",-0.028052
"6-30",-0.046998
"6-30",-0.019882
"6-30",-0.00326
"6-30",-0.03133
"6-30",-0.033161
"6-30",-0.01095
"6-30",-0.009449
"6-30",-0.012504
"6-30",-0.022728
"6-30",-0.021023
"6-30",0.005733
"6-30",0.004436
"6-30",0.007798
"6-30",0.000624
"6-30",-0.014185
"6-30",-0.020423
"6-30",-0.025639
"6-30",-0.044975
"6-30",-0.037843
"6-30",-0.025807
"6-30",-0.030754
"6-30",-0.039566
"6-30",-0.066976
"6-30",-0.117859
"6-30",-0.119575
"6-30",-0.128394
"6-30",-0.092556
"6-30",-0.105918
"6-30",-0.058392
"6-30",-0.041529
"6-30",-0.054106
"6-30",-0.03145
"6-30",-0.026972
"6-30",-0.02017
"6-30",-0.029997
"6-30",-0.06248
"6-30",-0.033269
"6-30",-0.010746
"6-30",5.93E-06
"6-30",0.034458
"6-30",0.02319
"6-30",0.034235
"6-30",0.036661
"6-30",0.027206
"6-30",0.020356
"6-30",-0.036391
"6-30",-0.031438
"6-30",-0.049525
"6-30",-0.060475
"6-30",-0.041806
"6-30",-0.080639
"6-30",-0.076629
"6-30",-0.015644
"6-30",-0.03178
"6-30",-0.048553
"6-30",-0.058314
"6-30",-0.085136
"6-30",-0.040953
"6-30",-0.037477
"6-30",0.016052
"6-30",0.020464
"6-30",0.0073
"6-30",-0.028809
"6-30",-0.045527
"6-30",-0.047112
"6-30",-0.029889
"6-30",-0.022656
"6-30",0.008752
"6-30",0.00844
"6-30",-0.000276
"6-30",-0.009479
"6-30",-0.063212
"6-30",-0.035196
"6-30",0.015788
"6-30",0.022445
"6-30",0.064755
"6-30",0.051879
"6-30",0.022427
"6-30",0.036865
"6-30",0.042388
"6-30",0.024655
"6-30",0.024703
"6-30",0.035376
"6-30",0.037909
"6-30",0.044555
"6-30",0.034277
"6-30",0.029115
"6-30",0.052665
"6-30",0.020614
"6-30",0.009149
"6-30",0.024727
"6-30",0.007846
"6-30",0.005181
"6-30",0.040161
"6-30",0.041619
"6-30",0.069876
"6-30",0.065313
"6-30",0.044555
"6-30",-0.000847
"6-30",-0.004863
"6-30",0.029367
"6-30",0.038318
"6-30",0.073526
"6-30",0.047232
"6-30",0.009035
"6-30",0.009599
"6-30",0.020723
"6-30",0.006988
"6-30",0.047136
"6-30",0.037831
"6-30",0.084397
"6-30",0.096722
"6-30",0.099225
"6-30",0.089014
"6-30",0.056369
"6-30",0.035706
"6-30",0.005343
"6-30",0.036487
"6-30",0.07352
"6-30",0.087585
"6-30",0.100239
"6-30",0.085448
"6-30",0.059532
"6-30",0.064935
"6-30",0.053001
"6-30",0.033497
"6-30",0.051572
"6-30",0.017619
"6-30",0.045941
"6-30",0.000744
"6-30",-0.05742
"6-30",-0.061892
"6-30",-0.014552
"6-30",-0.030244
"6-30",-0.024102
"6-30",-0.020447
"6-30",0.041847
"6-30",0.038708
"6-30",0.045011
"6-30",0.035238
"6-30",0.037615
"6-30",0.039116
"6-30",0.02798
"6-30",0.058014
"6-30",0.11033
"6-30",0.093192
"6-30",0.111249
"6-30",0.084667
"6-30",0.063711
"6-30",0.057023
"6-30",0.032735
"6-30",0.054586
"6-30",0.026522
"6-30",0.035508
"6-30",0.073237
"6-30",0.048235
"6-30",0.032609
"6-30",-0.019078
"6-30",0.005379
"6-30",0.030129
"6-30",0.011718
"6-30",0.077266
"6-30",0.043522
"6-30",0.021275
"6-30",0.070074
"6-30",0.067354
"6-30",0.049495
"6-30",0.016947
"6-30",0.033707
"6-30",0.022698
"6-30",0.029043
"6-30",0.037675
"6-30",0.062648
"6-30",0.069131
"6-30",0.058938
"6-30",0.036817
"6-30",-0.016533
"6-30",-0.007546
"6-30",-0.009911
"6-30",0.045863
"6-30",0.066898
"6-30",0.065217
"6-30",0.077236
"6-30",0.037663
"6-30",0.008926
"6-30",0.030454
"6-30",0.059232
"6-30",0.063326
"6-30",0.072919
"6-30",0.056951
"6-30",0.060241
"6-30",0.061057
"6-30",0.043516
"6-30",0.038966
"6-30",0.055216
"6-30",0.078082
"6-30",0.08241
"6-30",0.068585
"6-30",0.062582
"6-30",0.025843
"6-30",0.028605
"6-30",0.018862
"6-30",0.012084
"6-30",0.031084
"6-30",0.036679
"6-30",0.041091
"6-30",0.020404
"6-30",0.030628
"6-30",0.03169
"6-30",-0.023952
"6-30",-0.048667
"6-30",-0.057738
"6-30",-0.01167
"6-30",0.016682
"6-30",0.049093
"6-30",0.082944
"6-30",0.018904
"6-30",-0.008086
"6-30",-0.012691
"6-30",-0.030556
"6-30",-0.025429
"6-30",-0.00048
"6-30",0.033635
"6-30",0.048655
"6-30",0.040413
"6-30",0.037279
"6-30",0.015182
"6-30",0.001207
"6-30",-0.012444
"6-30",-0.02229
"6-30",-0.012024
"6-30",0.007114
"6-30",0.011946
"6-30",0.021581
"6-30",-0.051524
"6-30",-0.060133
"6-30",-0.114011
"6-30",-0.171106
"6-30",-0.182992
"6-30",-0.074108
"6-30",-0.047184
"6-30",-0.018333
"6-30",-0.034482
"6-30",-0.036433
"6-30",-0.038678
"6-30",-0.044633
"6-30",-0.056291
"6-30",-0.042142
"6-30",-0.030057
"6-30",-0.010109
"6-30",0.002185
"6-30",0.021851
"6-30",0.00497
"6-30",-0.03085
"6-30",-0.041055
"6-30",-0.047749
"6-30",-0.049459
"6-30",-0.025003
"6-30",-0.016911
"6-30",-0.009239
"6-30",-0.032153
"6-30",-0.011316
"6-30",-0.032711
"6-30",-0.109514
"6-30",-0.134241
"6-30",-0.079397
"6-30",-0.015998
"6-30",-0.00775
"6-30",0.034283
"6-30",0.036132
"6-30",-0.023346
"6-30",-0.03133
"6-30",-0.017745
"6-30",-0.040047
"6-30",-0.063795
"6-30",-0.029775
"6-30",0.003698
"6-30",0.008848
"6-30",-0.005595
"6-30",-0.018117
"6-30",-0.044873
"6-30",-0.052851
"6-30",-0.067235
"6-30",-0.107839
"6-30",-0.112372
"6-30",-0.060931
"6-30",0.00452
"6-30",0.003512
"6-30",0.016971
"6-30",-0.004935
"6-30",-0.028971
"6-30",-0.055156
"6-30",-0.048493
"6-30",-0.016551
"6-30",-0.015416
"6-30",-0.012745
"6-30",-0.023778
"6-30",-0.031006
"6-30",-0.027338
"6-30",-0.020921
"6-30",-0.026906
"6-30",-0.038234
"6-30",-0.034398
"6-30",-0.022296
"6-30",-0.030778
"6-30",-0.038816
"6-30",-0.018868
"6-30",-0.011406
"6-30",0.022451
"6-30",0.013075
"6-30",-0.002569
"6-30",-0.019846
"6-30",-0.007042
"6-30",-0.021539
"6-30",-0.023004
"6-30",0.001369
"6-30",-0.041661
"6-30",-0.080561
"6-30",-0.076881
"6-30",-0.046626
"6-30",-0.045876
"6-30",-0.020831
"6-30",-0.001411
"6-30",-0.023784
"6-30",-0.04294
"6-30",-0.019666
"6-30",-0.017763
"6-30",-0.031756
"6-30",-0.032195
"6-30",-0.024877
"6-30",0.001116
"6-30",-0.00392
"6-30",0.000228
"6-30",0.004802
"6-30",-0.019372
"6-30",-0.018784
"6-30",-0.021569
"6-30",-0.053668
"6-30",-0.042814
"6-30",-0.032063
"6-30",-0.033503
"6-30",-0.027638
"6-30",-0.048901
"6-30",-0.094308
"6-30",-0.116904
"6-30",-0.133316
"6-30",-0.112198
"6-30",-0.116016
"6-30",-0.064293
"6-30",-0.038108
"6-30",-0.042082
"6-30",-0.011112
"6-30",-0.019522
"6-30",-0.025069
"6-30",-0.041259
"6-30",-0.073016
"6-30",-0.041427
"6-30",-0.019744
"6-30",-0.004965
"6-30",0.032507
"6-30",0.022758
"6-30",0.033551
"6-30",0.032284
"6-30",0.006627
"6-30",0.006435
"6-30",-0.039416
"6-30",-0.031978
"6-30",-0.034182
"6-30",-0.035995
"6-30",-0.020615
"6-30",-0.07023
"6-30",-0.10117
"6-30",-0.049531
"6-30",-0.057444
"6-30",-0.060733
"6-30",-0.043552
"6-30",-0.061892
"6-30",-0.016821
"6-30",-0.029175
"6-30",0.010751
"6-30",-0.002798
"6-30",-0.020128
"6-30",-0.031366
"6-30",-0.026396
"6-30",-0.017031
"6-30",-0.010818
"6-30",-0.022602
"6-30",-0.019666
"6-30",-0.024156
"6-30",-0.021575
"6-30",-0.024907
"6-30",-0.044663
"6-30",-0.001855
"6-30",0.028935
"6-30",0.022151
"6-30",0.039812
"6-30",0.018129
"6-30",-0.005469
"6-30",0.013003
"6-30",0.044219
"6-30",0.048457
"6-30",0.057341
"6-30",0.054874
"6-30",0.040209
"6-30",0.024679
"6-30",-0.002972
"6-30",0.002851
"6-30",0.045575
"6-30",0.037537
"6-30",0.052005
"6-30",0.069053
"6-30",0.026161
"6-30",-0.000816
"6-30",-0.002924
"6-30",-0.00036
"6-30",0.03118
"6-30",0.065187
"6-30",0.068015
"6-30",0.052545
"6-30",0.025795
"6-30",0.038798
"6-30",0.015542
"6-30",0.035454
"6-30",0.024468
"6-30",0.005415
"6-30",0.044279
"6-30",0.061946
"6-30",0.042442
"6-30",0.048175
"6-30",0.008278
"6-30",0.036991
"6-30",0.05488
"6-30",0.088029
"6-30",0.102905
"6-30",0.096301
"6-30",0.057593
"6-30",0.021527
"6-30",0.030454
"6-30",0.05183
"6-30",0.055985
"6-30",0.079865
"6-30",0.083016
"6-30",0.075411
"6-30",0.085628
"6-30",0.078364
"6-30",0.05503
"6-30",0.048361
"6-30",0.009011
"6-30",0.018081
"6-30",-0.00856
"6-30",-0.056075
"6-30",-0.055084
"6-30",0.017637
"6-30",-0.00739
"6-30",-0.011826
"6-30",-0.020465
"6-30",0.014491
"6-30",0.005139
"6-30",0.017955
"6-30",0.037045
"6-30",0.061201
"6-30",0.080771
"6-30",0.052755
"6-30",0.058974
"6-30",0.088701
"6-30",0.055618
"6-30",0.081612
"6-30",0.070068
"6-30",0.065271
"6-30",0.076479
"6-30",0.067324
"6-30",0.076113
"6-30",0.04327
"6-30",0.033809
"6-30",0.06221
"6-30",0.033491
"6-30",0.017019
"6-30",-0.037825
"6-30",0.00431
"6-30",0.045719
"6-30",0.024775
"6-30",0.080501
"6-30",0.045773
"6-30",0.000576
"6-30",0.044105
"6-30",0.041103
"6-30",0.031588
"6-30",0.022349
"6-30",0.049843
"6-30",0.028136
"6-30",0.031384
"6-30",0.033593
"6-30",0.048811
"6-30",0.055751
"6-30",0.056111
"6-30",0.043756
"6-30",-0.004064
"6-30",-0.000522
"6-30",-0.005223
"6-30",0.041301
"6-30",0.064461
"6-30",0.065331
"6-30",0.079613
"6-30",0.039572
"6-30",0.01565
"6-30",0.021629
"6-30",0.048691
"6-30",0.061573
"6-30",0.062534
"6-30",0.063783
"6-30",0.055048
"6-30",0.061622
"6-30",0.05802
"6-30",0.028881
"6-30",0.055378
"6-30",0.069516
"6-30",0.05802
"6-30",0.062894
"6-30",0.062132
"6-30",0.042742
"6-30",0.040491
"6-30",0.043606
"6-30",0.026498
"6-30",0.041865
"6-30",0.035976
"6-30",0.045833
"6-30",0.009845
"6-30",0.03567
"6-30",0.047826
"6-30",0.001939
"6-30",-0.018448
"6-30",-0.055733
"6-30",-0.036685
"6-30",0.010817
"6-30",0.031162
"6-30",0.075333
"6-30",0.025273
"6-30",0.007924
"6-30",0.007222
"6-30",-0.026264
"6-30",-0.031282
"6-30",-0.018844
"6-30",0.011592
"6-30",0.025807
"6-30",0.028785
"6-30",0.046812
"6-30",0.035616
"6-30",0.020879
"6-30",0.006765
"6-30",-0.015806
"6-30",-0.02238
"6-30",-0.002635
"6-30",0.010367
"6-30",0.021353
"6-30",-0.041469
"6-30",-0.023838
"6-30",-0.084301
"6-30",-0.145623
"6-30",-0.175566
"6-30",-0.096626
"6-30",-0.055589
"6-30",-0.036517
"6-30",-0.041872
"6-30",-0.039014
"6-30",-0.030592
"6-30",-0.031228
"6-30",-0.04719
"6-30",-0.044315
"6-30",-0.030256
"6-30",-0.025327
"6-30",-0.011268
"6-30",0.019282
"6-30",0.022499
"6-30",0.00018
"6-30",-0.003152
"6-30",-0.0187
"6-30",-0.035532
"6-30",-0.025423
"6-30",-0.023904
"6-30",-0.018087
"6-30",-0.043378
"6-30",-0.013405
"6-30",-0.028076
"6-30",-0.103505
"6-30",-0.131431
"6-30",-0.098324
"6-30",-0.042994
"6-30",-0.040341
"6-30",0.010343
"6-30",0.013369
"6-30",-0.032123
"6-30",-0.020657
"6-30",-0.003302
"6-30",-0.035526
"6-30",-0.050726
"6-30",-0.027638
"6-30",0.00416
"6-30",0.008362
"6-30",0.001333
"6-30",-0.012456
"6-30",-0.038648
"6-30",-0.047298
"6-30",-0.061484
"6-30",-0.090514
"6-30",-0.087021
"6-30",-0.036973
"6-30",0.013141
"6-30",-0.007384
"6-30",-0.016911
"6-30",-0.02361
"6-30",-0.036943
"6-30",-0.048061
"6-30",-0.038804
"6-30",-0.005289
"6-30",-0.0152
"6-30",-0.027992
"6-30",-0.036511
"6-30",-0.034752
"6-30",-0.016875
"6-30",-0.020008
"6-30",-0.032417
"6-30",-0.060283
"6-30",-0.054166
"6-30",-0.042688
"6-30",-0.025999
"6-30",-0.029031
"6-30",-0.017361
"6-30",-0.003482
"6-30",0.010325
"6-30",-0.002599
"6-30",-0.010716
"6-30",-0.027404
"6-30",-0.016869
"6-30",-0.020326
"6-30",-0.025369
"6-30",0.012138
"6-30",-0.012601
"6-30",-0.055871
"6-30",-0.06936
"6-30",-0.035892
"6-30",-0.034266
"6-30",-0.034776
"6-30",-0.007156
"6-30",-0.035916
"6-30",-0.047052
"6-30",-0.006621
"6-30",-0.002605
"6-30",-0.005967
"6-30",-0.00808
"6-30",-0.03429
"6-30",-0.023616
"6-30",-0.040929
"6-30",-0.032987
"6-30",-0.010409
"6-30",0.003662
"6-30",0.005523
"6-30",0.001771
"6-30",-0.032561
"6-30",-0.037207
"6-30",-0.042382
"6-30",-0.0506
"6-30",-0.048601
"6-30",-0.072109
"6-30",-0.098673
"6-30",-0.120722
"6-30",-0.125248
"6-30",-0.08636
"6-30",-0.086835
"6-30",-0.052359
"6-30",-0.04297
"6-30",-0.055469
"6-30",-0.041751
"6-30",-0.028641
"6-30",-0.002071
"6-30",-0.014726
"6-30",-0.049327
"6-30",-0.0342
"6-30",-0.033695
"6-30",-0.027788
"6-30",0.029211
"6-30",0.037069
"6-30",0.05958
"6-30",0.044603
"6-30",0.008392
"6-30",-0.014335
"6-30",-0.04758
"6-30",-0.045503
"6-30",-0.025159
"6-30",-0.030418
"6-30",-0.012727
"6-30",-0.057185
"6-30",-0.10527
"6-30",-0.055907
"6-30",-0.055469
"6-30",-0.054976
"6-30",-0.043871
"6-30",-0.075921
"6-30",-0.036271
"6-30",-0.040221
"6-30",0.017697
"6-30",0.007396
"6-30",-0.010836
"6-30",-0.045756
"6-30",-0.043462
"6-30",-0.030436
"6-30",-0.016376
"6-30",-0.001303
"6-30",0.002173
"6-30",-0.009323
"6-30",-0.018952
"6-30",-0.03893
"6-30",-0.067979
"6-30",-0.009065
"6-30",0.033227
"6-30",0.03121
"6-30",0.04683
"6-30",0.035484
"6-30",-0.001519
"6-30",-0.004773
"6-30",0.012612
"6-30",0.03552
"6-30",0.046734
"6-30",0.050702
"6-30",0.047286
"6-30",0.035442
"6-30",0.018021
"6-30",0.004424
"6-30",0.025171
"6-30",0.021389
"6-30",0.016232
"6-30",0.054898
"6-30",0.036186
"6-30",0.0149
"6-30",0.013231
"6-30",0.018627
"6-30",0.017253
"6-30",0.03986
"6-30",0.042063
"6-30",0.036162
"6-30",0.025687
"6-30",0.056105
"6-30",0.037987
"6-30",0.055901
"6-30",0.014491
"6-30",-0.01448
"6-30",0.004274
"6-30",0.042268
"6-30",0.044717
"6-30",0.082122
"6-30",0.052737
"6-30",0.048127
"6-30",0.031132
"6-30",0.034662
"6-30",0.060433
"6-30",0.067901
"6-30",0.074876
"6-30",0.055408
"6-30",0.068891
"6-30",0.064377
"6-30",0.050204
"6-30",0.061171
"6-30",0.062126
"6-30",0.066154
"6-30",0.078382
"6-30",0.083046
"6-30",0.065548
"6-30",0.066862
"6-30",0.020801
"6-30",0.029331
"6-30",-0.007426
"6-30",-0.06583
"6-30",-0.084637
"6-30",-0.032753
"6-30",-0.009035
"6-30",0.011238
"6-30",0.014828
"6-30",0.041361
"6-30",-0.001363
"6-30",-0.016839
"6-30",-0.007132
"6-30",0.032723
"6-30",0.080417
"6-30",0.078658
"6-30",0.094921
"6-30",0.11024
"6-30",0.070482
"6-30",0.067012
"6-30",0.053703
"6-30",0.0515
"6-30",0.079036
"6-30",0.079157
"6-30",0.092669
"6-30",0.066568
"6-30",0.0518
"6-30",0.065457
"6-30",0.037657
"6-30",0.012612
"6-30",-0.043564
"6-30",-0.02798
"6-30",0.04267
"6-30",0.045503
"6-30",0.096127
"6-30",0.066928
"6-30",0.006561
"6-30",0.029613
"6-30",0.019252
"6-30",0.008512
"6-30",0.014209
"6-30",0.054244
"6-30",0.040221
"6-30",0.038708
"6-30",0.041025
"6-30",0.050666
"6-30",0.04393
"6-30",0.054226
"6-30",0.045407
"6-30",0.011886
"6-30",0.014023
"6-30",0.010301
"6-30",0.052941
"6-30",0.053289
"6-30",0.054424
"6-30",0.0752
"6-30",0.043168
"6-30",0.022139
"6-30",0.018832
"6-30",0.045599
"6-30",0.061622
"6-30",0.062678
"6-30",0.062864
"6-30",0.067577
"6-30",0.060145
"6-30",0.052209
"6-30",0.031078
"6-30",0.047826
"6-30",0.074228
"6-30",0.059616
"6-30",0.076995
"6-30",0.056705
"6-30",0.043948
"6-30",0.036703
"6-30",0.039398
"6-30",0.036373
"6-30",0.061153
"6-30",0.049411
"6-30",0.047796
"6-30",0.012132
"6-30",0.02756
"6-30",0.033287
"6-30",0.00862
"6-30",-0.019696
"6-30",-0.050396
"6-30",-0.043859
"6-30",0.016917
"6-30",0.026275
"6-30",0.073904
"6-30",0.022463
"6-30",0.00407
"6-30",0.003464
"6-30",-0.021563
"6-30",-0.023556
"6-30",-0.0067
"6-30",0.020879
"6-30",0.016532
"6-30",0.019834
"6-30",0.032326
"6-30",0.024949
"6-30",0.019942
"6-30",0.024138
"6-30",0.010565
"6-30",0.01215
"6-30",0.005541
"6-30",-0.000798
"6-30",0.001249
"6-30",-0.055859
"6-30",-0.014293
"6-30",-0.047821
"6-30",-0.125969
"6-30",-0.168344
"6-30",-0.093672
"6-30",-0.081
"6-30",-0.069089
"6-30",-0.064767
"6-30",-0.042934
"6-30",-0.027902
"6-30",-0.021731
"6-30",-0.03543
"6-30",-0.042808
"6-30",-0.025195
"6-30",-0.028359
"6-30",-0.021815
"6-30",-0.000841
"6-30",0.002623
"6-30",-0.008002
"6-30",0.001207
"6-30",0.000852
"6-30",-0.015806
"6-30",-0.014107
"6-30",-0.023202
"6-30",-0.040809
"6-30",-0.063819
"6-30",-0.036259
"6-30",-0.024499
"6-30",-0.065578
"6-30",-0.104244
"6-30",-0.084079
"6-30",-0.03546
"6-30",-0.042094
"6-30",-0.015848
"6-30",0.002629
"6-30",-0.024637
"6-30",-0.012979
"6-30",0.012937
"6-30",-0.028004
"6-30",-0.055925
"6-30",-0.035022
"6-30",-0.008584
"6-30",-0.004676
"6-30",-0.008572
"6-30",-0.0038
"6-30",-0.029175
"6-30",-0.033047
"6-30",-0.041595
"6-30",-0.079769
"6-30",-0.097922
"6-30",-0.052425
"6-30",-0.017187
"6-30",-0.021197
"6-30",-0.018388
"6-30",0.008116
"6-30",-0.006633
"6-30",-0.033269
"6-30",-0.029307
"6-30",-0.022302
"6-30",-0.03097
"6-30",-0.034332
"6-30",-0.01891
"6-30",-0.01107
"6-30",0.002125
"6-30",-0.005805
"6-30",-0.042796
"6-30",-0.075675
"6-30",-0.066856
"6-30",-0.042676
"6-30",-0.024168
"6-30",-0.036223
"6-30",-0.019798
"6-30",-0.011802
"6-30",0.012504
"6-30",0.007426
"6-30",0.012889
"6-30",-0.003908
"6-30",-0.010704
"6-30",-0.036745
"6-30",-0.036229
"6-30",0.006723
"6-30",0.003049
"6-30",-0.036451
"6-30",-0.052917
"6-30",-0.043588
"6-30",-0.052215
"6-30",-0.060943
"6-30",-0.023298
"6-30",-0.036415
"6-30",-0.037537
"6-30",-0.004935
"6-30",-0.004598
"6-30",-0.027236
