Time,X
"6-30",0.013338
"6-30",0.00971
"6-30",0.016072
"6-30",0.009794
"6-30",0.016486
"6-30",0.026777
"6-30",0.015213
"6-30",0.019064
"6-30",0.019827
"6-30",0.033452
"6-30",0.014342
"6-30",0.008388
"6-30",0.009331
"6-30",-0.009748
"6-30",-0.027837
"6-30",-0.00147
"6-30",0.010929
"6-30",0.013152
"6-30",-0.029063
"6-30",-0.049999
"6-30",0.002885
"6-30",0.019358
"6-30",0.031193
"6-30",0.031469
"6-30",0.040468
"6-30",0.027492
"6-30",0.03717
"6-30",0.01117
"6-30",0.011338
"6-30",0.031325
"6-30",0.047942
"6-30",0.043688
"6-30",0.024813
"6-30",-0.012091
"6-30",-0.021842
"6-30",-0.009142
"6-30",-0.006498
"6-30",-0.013701
"6-30",-7.03E-05
"6-30",0.00819
"6-30",-0.046256
"6-30",-0.025128
"6-30",-0.011521
"6-30",-0.004191
"6-30",-0.077988
"6-30",-0.127706
"6-30",-0.10707
"6-30",-0.074678
"6-30",-0.057893
"6-30",-0.017036
"6-30",0.004285
"6-30",0.032779
"6-30",0.004213
"6-30",-0.019066
"6-30",-0.022617
"6-30",0.016024
"6-30",0.017141
"6-30",0.02408
"6-30",0.033716
"6-30",0.042535
"6-30",0.030027
"6-30",0.013453
"6-30",0.014822
"6-30",0.025167
"6-30",0.021431
"6-30",-0.001837
"6-30",-0.015852
"6-30",-0.01399
"6-30",-0.003765
"6-30",0.008851
"6-30",0.020806
"6-30",-0.048743
"6-30",-0.057833
"6-30",-0.027272
"6-30",-0.031171
"6-30",-0.0577
"6-30",0.013555
"6-30",-0.008595
"6-30",0.004928
"6-30",-0.000599
"6-30",0.008797
"6-30",0.013399
"6-30",0.028886
"6-30",0.032803
"6-30",0.031553
"6-30",0.044157
"6-30",0.035278
"6-30",0.034407
"6-30",0.027246
"6-30",0.036239
"6-30",0.011831
"6-30",0.000164
"6-30",0.005595
"6-30",0.016727
"6-30",-0.029838
"6-30",-0.007934
"6-30",-0.009622
"6-30",-0.021001
"6-30",-0.072479
"6-30",-0.047998
"6-30",-0.032829
"6-30",-0.002437
"6-30",0.010479
"6-30",0.013753
"6-30",0.008106
"6-30",-0.015377
"6-30",0.01916
"6-30",0.017111
"6-30",0.002627
"6-30",-0.022064
"6-30",-0.008781
"6-30",0.001347
"6-30",-0.006877
"6-30",-0.010998
"6-30",-0.01101
"6-30",-0.032253
"6-30",-0.029297
"6-30",-0.057268
"6-30",-0.055688
"6-30",-0.008823
"6-30",-0.030276
"6-30",-0.037924
"6-30",-0.008601
"6-30",0.007289
"6-30",-0.043895
"6-30",-0.031051
"6-30",0.040745
"6-30",0.053397
"6-30",0.031109
"6-30",0.030304
"6-30",0.022602
"6-30",0.039874
"6-30",0.03672
"6-30",0.021845
"6-30",0.001275
"6-30",-0.006402
"6-30",-0.018616
"6-30",0.015009
"6-30",0.01961
"6-30",0.008731
"6-30",0.012425
"6-30",-0.015876
"6-30",-0.030024
"6-30",-0.001716
"6-30",0.017291
"6-30",0.026255
"6-30",0.033602
"6-30",0.016637
"6-30",0.014504
"6-30",0.018181
"6-30",0.030178
"6-30",0.00196
"6-30",0.020926
"6-30",0.038354
"6-30",0.029475
"6-30",0.016108
"6-30",0.031085
"6-30",0.041976
"6-30",0.034972
"6-30",0.04322
"6-30",0.024849
"6-30",-0.002954
"6-30",-0.006679
"6-30",-0.011497
"6-30",0.008899
"6-30",0.016534
"6-30",0.00819
"6-30",-0.007117
"6-30",-0.010523
"6-30",-0.000767
"6-30",0.00196
"6-30",0.030802
"6-30",0.018036
"6-30",0.018968
"6-30",0.025498
"6-30",0.004183
"6-30",0.010929
"6-30",0.006184
"6-30",-0.020412
"6-30",-0.014446
"6-30",-0.008553
"6-30",-0.000154
"6-30",-0.004119
"6-30",0.02134
"6-30",0.028976
"6-30",0.016546
"6-30",0.025984
"6-30",0.027024
"6-30",0.013729
"6-30",-0.011665
"6-30",0.011578
"6-30",0.018547
"6-30",0.047017
"6-30",0.049263
"6-30",0.034094
"6-30",0.016216
"6-30",0.013555
"6-30",0.012269
"6-30",0.014654
"6-30",0.010959
"6-30",0.00947
"6-30",0.020121
"6-30",0.0307
"6-30",0.03344
"6-30",0.010064
"6-30",-0.000839
"6-30",-0.027777
"6-30",0.009073
"6-30",-0.019048
"6-30",-0.019312
"6-30",-0.004726
"6-30",-0.006402
"6-30",0.00977
"6-30",0.018397
"6-30",0.015183
"6-30",0.011572
"6-30",0.015627
"6-30",0.03371
"6-30",0.037236
"6-30",0.028688
"6-30",0.044283
"6-30",0.045773
"6-30",0.028568
"6-30",0.012365
"6-30",0.028015
"6-30",0.042295
"6-30",0.050651
"6-30",0.003396
"6-30",-0.003513
"6-30",-0.017618
"6-30",-0.018075
"6-30",-0.065853
"6-30",-0.077123
"6-30",-0.053597
"6-30",0.003913
"6-30",-0.012572
"6-30",0.000981
"6-30",-0.020904
"6-30",-0.004936
"6-30",0.001101
"6-30",0.002921
"6-30",-0.02669
"6-30",-0.013347
"6-30",-0.00755
"6-30",-0.012206
"6-30",-0.003543
"6-30",0.013531
"6-30",0.018998
"6-30",6.19E-05
"6-30",-0.000503
"6-30",-0.013353
"6-30",0.013338
"6-30",0.003871
"6-30",-0.002624
"6-30",0.007169
"6-30",0.017556
"6-30",-0.018117
"6-30",-0.072587
"6-30",-0.101585
"6-30",-0.027561
"6-30",-0.001999
"6-30",-0.015239
"6-30",-0.014548
"6-30",0.014732
"6-30",0.010407
"6-30",0.018865
"6-30",0.024536
"6-30",0.030069
"6-30",0.010124
"6-30",0.009932
"6-30",0.017051
"6-30",0.010875
"6-30",0.024591
"6-30",0.024068
"6-30",0.006412
"6-30",-0.028336
"6-30",0.010869
"6-30",-0.009028
"6-30",0.004393
"6-30",0.01633
"6-30",-0.002479
"6-30",-0.007213
"6-30",-0.018363
"6-30",-0.000821
"6-30",-0.038963
"6-30",-0.032439
"6-30",-0.038272
"6-30",0.001774
"6-30",1.98E-05
"6-30",0.00345
"6-30",-0.018567
"6-30",-0.004798
"6-30",0.015483
"6-30",0.052514
"6-30",0.009692
"6-30",0.010419
"6-30",-0.005964
"6-30",-0.001957
"6-30",0.011098
"6-30",0.031037
"6-30",0.018937
"6-30",0.011542
"6-30",0.007253
"6-30",0.011963
"6-30",0.001588
"6-30",-0.007021
"6-30",0.005913
"6-30",-0.028918
"6-30",-0.029069
"6-30",-0.046304
"6-30",-0.037095
"6-30",-0.055508
"6-30",-0.08924
"6-30",-0.04324
"6-30",-0.018279
"6-30",-0.039582
"6-30",-0.025993
"6-30",-0.055478
"6-30",-0.038224
"6-30",-0.004576
"6-30",-0.027098
"6-30",-0.035563
"6-30",-0.003561
"6-30",0.010875
"6-30",-0.002011
"6-30",0.012804
"6-30",0.0499
"6-30",0.039808
"6-30",0.023599
"6-30",0.005559
"6-30",0.001239
"6-30",0.014997
"6-30",0.017207
"6-30",0.02122
"6-30",0.023527
"6-30",0.030712
"6-30",0.019875
"6-30",0.026092
"6-30",-0.006949
"6-30",-0.004071
"6-30",0.022374
"6-30",0.019082
"6-30",0.013501
"6-30",0.014924
"6-30",0.022584
"6-30",0.017466
"6-30",0.024476
"6-30",0.000951
"6-30",0.025774
"6-30",0.016528
"6-30",0.016733
"6-30",0.005571
"6-30",0.031595
"6-30",0.044584
"6-30",0.028874
"6-30",0.025113
"6-30",0.027324
"6-30",0.02882
"6-30",-0.000299
"6-30",0.030045
"6-30",0.045893
"6-30",0.045359
"6-30",0.030742
"6-30",0.019298
"6-30",-0.010493
"6-30",-0.026924
"6-30",-0.016675
"6-30",0.026507
"6-30",0.029931
"6-30",0.040066
"6-30",0.028832
"6-30",0.041688
"6-30",0.023882
"6-30",0.022133
"6-30",0.017874
"6-30",0.00369
"6-30",0.004231
"6-30",0.003462
"6-30",0.016522
"6-30",0.010761
"6-30",-0.002137
"6-30",0.004495
"6-30",-0.012572
"6-30",0.010557
"6-30",0.016919
"6-30",0.006808
"6-30",0.011825
"6-30",0.008821
"6-30",0.006796
"6-30",0.001047
"6-30",0.02101
"6-30",-0.000683
"6-30",0.005955
"6-30",0.044986
"6-30",0.052772
"6-30",0.03222
"6-30",0.038462
"6-30",0.017147
"6-30",0.020067
"6-30",0.003042
"6-30",0.019064
"6-30",0.018781
"6-30",0.0225
"6-30",0.000651
"6-30",0.012684
"6-30",0.019136
"6-30",0.011638
"6-30",0.013176
"6-30",0.018853
"6-30",0.020193
"6-30",-0.003675
"6-30",-0.006234
"6-30",0.008935
"6-30",0.002489
"6-30",-0.017672
"6-30",-0.004822
"6-30",-0.00263
"6-30",-0.010145
"6-30",-0.054522
"6-30",-0.064267
"6-30",0.006129
"6-30",0.024597
"6-30",0.017748
"6-30",0.011512
"6-30",0.029072
"6-30",0.043268
"6-30",0.071107
"6-30",0.053246
"6-30",0.036017
"6-30",0.013897
"6-30",-0.001356
"6-30",-0.000719
"6-30",0.01299
"6-30",0.014125
"6-30",0.013032
"6-30",0.008028
"6-30",-0.016092
"6-30",-0.053657
"6-30",-0.03006
"6-30",-0.00165
"6-30",-0.023301
"6-30",0.007896
"6-30",0.016847
"6-30",0.009836
"6-30",-0.06879
"6-30",-0.110068
"6-30",-0.053291
"6-30",-0.001716
"6-30",-0.009995
"6-30",0.000314
"6-30",-0.000491
"6-30",0.022188
"6-30",-0.001794
"6-30",-0.002798
"6-30",0.001654
"6-30",0.022188
"6-30",-0.003386
"6-30",0.000542
"6-30",0.018126
"6-30",0.049059
"6-30",0.043022
"6-30",0.02751
"6-30",0.011056
"6-30",0.00953
"6-30",-0.00105
"6-30",-0.003062
"6-30",-0.000305
"6-30",0.007313
"6-30",-0.000701
"6-30",-0.000245
"6-30",-0.017444
"6-30",-0.091204
"6-30",-0.071073
"6-30",-0.02249
"6-30",-0.002557
"6-30",-0.034259
"6-30",0.023852
"6-30",-0.014374
"6-30",-0.010127
"6-30",-0.007676
"6-30",0.00306
"6-30",0.009644
"6-30",0.010581
"6-30",0.012732
"6-30",0.007914
"6-30",0.024392
"6-30",0.008136
"6-30",0.005252
"6-30",0.011284
"6-30",0.021304
"6-30",0.011578
"6-30",0.018571
"6-30",0.043917
"6-30",0.057211
"6-30",0.002345
"6-30",0.025444
"6-30",0.011771
"6-30",-0.013299
"6-30",-0.068376
"6-30",-0.042718
"6-30",-0.023584
"6-30",-0.011419
"6-30",-0.015636
"6-30",-0.013876
"6-30",-0.029321
"6-30",-0.038663
"6-30",0.000158
"6-30",0.008953
"6-30",0.007403
"6-30",-0.005195
"6-30",0.005841
"6-30",0.010857
"6-30",-0.011208
"6-30",-0.009664
"6-30",0.005306
"6-30",0.000921
"6-30",-0.002317
"6-30",-0.051645
"6-30",-0.060398
"6-30",-0.032235
"6-30",-0.05406
"6-30",-0.05293
"6-30",-0.003657
"6-30",0.018649
"6-30",-0.050341
"6-30",-0.029081
"6-30",0.054418
"6-30",0.061369
"6-30",0.057067
"6-30",0.051811
"6-30",0.027336
"6-30",0.014708
"6-30",-0.001897
"6-30",-0.003651
"6-30",0.000987
"6-30",0.00017
"6-30",-0.016369
"6-30",0.003084
"6-30",-0.00469
"6-30",-0.009532
"6-30",0.0225
"6-30",0.016637
"6-30",0.007836
"6-30",0.024999
"6-30",0.01591
"6-30",0.012894
"6-30",0.024687
"6-30",0.032514
"6-30",0.047732
"6-30",0.041141
"6-30",0.023846
"6-30",-0.03158
"6-30",-0.017973
"6-30",0.017291
"6-30",0.02122
"6-30",0.028856
"6-30",0.050879
"6-30",0.050549
"6-30",0.034539
"6-30",0.046332
"6-30",0.040516
"6-30",0.025161
"6-30",0.024597
"6-30",0.005949
"6-30",0.005751
"6-30",-0.006733
"6-30",-0.012758
"6-30",-0.011611
"6-30",-0.005801
"6-30",-0.004894
"6-30",-0.023764
"6-30",-0.009154
"6-30",-0.015059
"6-30",0.010845
"6-30",0.036143
"6-30",0.03091
"6-30",0.029655
"6-30",0.006694
"6-30",-0.023548
"6-30",-0.012452
"6-30",0.010491
"6-30",0.033055
"6-30",0.025426
"6-30",0.032791
"6-30",0.006388
"6-30",-0.015504
"6-30",-0.000214
"6-30",0.025642
"6-30",0.033818
"6-30",0.01785
"6-30",0.032418
"6-30",0.02217
"6-30",0.031319
"6-30",0.037963
"6-30",0.034984
"6-30",0.032653
"6-30",0.034996
"6-30",0.024026
"6-30",0.016637
"6-30",-0.004516
"6-30",-0.010205
"6-30",0.000218
"6-30",0.020379
"6-30",0.015627
"6-30",-0.006811
"6-30",-0.018652
"6-30",-0.03841
"6-30",0.009464
"6-30",0.004303
"6-30",0.004363
"6-30",0.006466
"6-30",-0.001488
"6-30",0.004994
"6-30",0.012119
"6-30",0.016631
"6-30",0.017351
"6-30",0.01332
"6-30",0.015964
"6-30",-0.002666
"6-30",-0.01116
"6-30",0.010305
"6-30",0.028634
"6-30",0.027642
"6-30",0.024458
"6-30",0.033974
"6-30",0.040498
"6-30",0.041586
"6-30",0.009151
"6-30",0.018805
"6-30",0.02119
"6-30",0.011933
"6-30",-0.04437
"6-30",-0.072371
"6-30",-0.078841
"6-30",-0.038056
"6-30",-0.039179
"6-30",-0.01766
"6-30",-0.039816
"6-30",-0.026804
"6-30",-0.025782
"6-30",-0.014741
"6-30",-0.030769
"6-30",-0.001837
"6-30",0.013999
"6-30",0.00971
"6-30",0.005847
"6-30",0.011867
"6-30",0.018895
"6-30",0.010551
"6-30",0.020241
"6-30",0.003774
"6-30",0.015297
"6-30",-0.012199
"6-30",-0.014687
"6-30",0.009181
"6-30",0.026711
"6-30",0.012371
"6-30",-0.047169
"6-30",-0.079213
"6-30",-0.016735
"6-30",0.00691
"6-30",0.004129
"6-30",0.012918
"6-30",0.035897
"6-30",0.010557
"6-30",-0.002161
"6-30",-0.004486
"6-30",0.005475
"6-30",-0.006234
"6-30",0.00345
"6-30",0.013687
"6-30",0.010689
"6-30",0.017886
"6-30",0.02134
"6-30",0.02718
"6-30",4.38E-05
"6-30",0.051006
"6-30",0.028111
"6-30",0.040841
"6-30",0.020181
"6-30",-0.007544
"6-30",-0.02514
"6-30",-0.015546
"6-30",-0.050047
"6-30",-0.098558
"6-30",-0.076276
"6-30",-0.076558
"6-30",-0.024311
"6-30",-0.019523
"6-30",0.014967
"6-30",-0.024983
"6-30",-0.010848
"6-30",-0.000353
"6-30",0.049293
"6-30",0.018469
"6-30",0.042187
"6-30",0.029667
"6-30",0.030376
"6-30",0.020301
"6-30",0.023768
"6-30",-0.003519
"6-30",-0.008331
"6-30",-0.01065
"6-30",0.002633
"6-30",-0.002678
"6-30",-0.008601
"6-30",0.000633
"6-30",-0.029651
"6-30",-0.029495
"6-30",-0.039852
"6-30",-0.020045
"6-30",-0.055676
"6-30",-0.083455
"6-30",-0.041258
"6-30",-0.012722
"6-30",-0.020796
"6-30",-0.006673
"6-30",-0.047133
"6-30",-0.031682
"6-30",-0.018543
"6-30",-0.04163
"6-30",-0.040699
"6-30",0.011128
"6-30",0.028754
"6-30",0.014588
"6-30",0.012798
"6-30",0.037987
"6-30",0.024783
"6-30",0.020638
"6-30",0.020427
"6-30",0.026597
"6-30",0.029997
"6-30",0.011218
"6-30",-0.006192
"6-30",-0.004005
"6-30",0.008082
"6-30",0.028694
"6-30",0.035476
"6-30",0.002681
"6-30",0.002759
"6-30",0.020307
"6-30",0.025606
"6-30",0.017862
"6-30",0.033392
"6-30",0.030556
"6-30",0.023798
"6-30",0.022139
"6-30",0.009241
"6-30",0.039507
"6-30",0.039093
"6-30",0.04158
"6-30",0.004207
"6-30",0.004213
"6-30",-0.007363
"6-30",-0.018393
"6-30",-0.005171
"6-30",0.024987
"6-30",0.028826
"6-30",0.014354
"6-30",0.032352
"6-30",0.032178
"6-30",0.027907
"6-30",0.033578
"6-30",0.021785
"6-30",-0.007267
"6-30",-0.014651
"6-30",0.002381
"6-30",0.022368
"6-30",0.034461
"6-30",0.04671
"6-30",0.031259
"6-30",0.039844
"6-30",0.019124
"6-30",0.015537
"6-30",0.006021
"6-30",-0.000983
"6-30",0.003588
"6-30",0.003943
"6-30",0.019322
"6-30",0.007331
"6-30",-0.004918
"6-30",0.013813
"6-30",-0.008721
"6-30",0.024747
"6-30",0.021322
"6-30",0.009091
"6-30",0.012401
"6-30",0.015657
"6-30",0.014023
"6-30",0.017033
"6-30",0.025011
"6-30",-0.006564
"6-30",-0.005177
"6-30",0.020103
"6-30",0.032058
"6-30",0.01961
"6-30",0.036041
"6-30",0.027072
"6-30",0.030238
"6-30",0.015027
"6-30",0.020818
"6-30",0.015093
"6-30",0.019622
"6-30",0.002429
"6-30",0.025948
"6-30",0.025804
"6-30",0.011398
"6-30",0.007007
"6-30",0.008244
"6-30",0.004592
"6-30",-0.014939
"6-30",0.001041
"6-30",0.013284
"6-30",0.011783
"6-30",0.000344
"6-30",0.007806
"6-30",0.01427
"6-30",0.020097
"6-30",-0.027116
"6-30",-0.026401
"6-30",0.034725
"6-30",0.035314
"6-30",0.018727
"6-30",0.00828
"6-30",0.024735
"6-30",0.029511
"6-30",0.040823
"6-30",0.013561
"6-30",0.010437
"6-30",0.004874
"6-30",0.010749
"6-30",0.018042
"6-30",0.025474
"6-30",0.007229
"6-30",0.003222
"6-30",-0.004083
"6-30",-0.003897
"6-30",-0.022779
"6-30",0.017442
"6-30",0.006928
"6-30",-0.020135
"6-30",-0.046322
"6-30",-0.035058
"6-30",-0.038879
"6-30",-0.11998
"6-30",-0.116514
"6-30",-0.054901
"6-30",-0.018808
"6-30",-0.027338
"6-30",-0.011232
"6-30",-0.00487
"6-30",0.020457
"6-30",-0.000713
"6-30",-0.0114
"6-30",0.003102
"6-30",0.026363
"6-30",0.002219
"6-30",0.016162
"6-30",0.027438
"6-30",0.048609
"6-30",0.014426
"6-30",0.006724
"6-30",-0.003086
"6-30",0.013555
"6-30",0.005871
"6-30",0.01776
"6-30",0.017574
"6-30",0.026237
"6-30",0.008016
"6-30",0.012443
"6-30",4.38E-05
"6-30",-0.062675
"6-30",-0.055748
"6-30",-0.008072
"6-30",-0.011148
"6-30",-0.054745
"6-30",-0.007099
"6-30",-0.023764
"6-30",-0.014092
"6-30",-0.016633
"6-30",0.015597
"6-30",0.013939
"6-30",0.030826
"6-30",0.018463
"6-30",0.025894
"6-30",0.040907
"6-30",0.018409
"6-30",0.018769
"6-30",0.022914
"6-30",0.029403
"6-30",0.014252
"6-30",0.026489
"6-30",0.04367
"6-30",0.025185
"6-30",-0.033442
"6-30",-0.001446
"6-30",-0.012368
"6-30",-0.012734
"6-30",-0.058974
"6-30",-0.020916
"6-30",-0.013689
"6-30",-0.001104
"6-30",-0.015119
"6-30",-0.011364
"6-30",-0.037131
"6-30",-0.042333
"6-30",-0.004143
"6-30",-0.01557
"6-30",-0.026419
"6-30",-0.041528
"6-30",-0.002539
"6-30",0.002237
"6-30",-0.005093
"6-30",-0.001674
"6-30",0.002267
"6-30",-0.003873
"6-30",-0.004378
"6-30",-0.043727
"6-30",-0.018333
"6-30",0.011236
"6-30",-0.019955
"6-30",-0.031976
"6-30",-0.004558
"6-30",0.006027
"6-30",-0.06238
"6-30",-0.026966
"6-30",0.047647
"6-30",0.044013
"6-30",0.034064
"6-30",0.023515
"6-30",0.012155
"6-30",0.013849
"6-30",0.021599
"6-30",0.023792
"6-30",0.026621
"6-30",0.01153
"6-30",3.18E-05
"6-30",0.014432
"6-30",0.011314
"6-30",0.006652
"6-30",0.018325
"6-30",-0.000431
"6-30",-0.020784
"6-30",0.00327
"6-30",-0.001152
"6-30",0.011548
"6-30",0.028291
"6-30",0.027084
"6-30",0.030298
"6-30",0.029066
"6-30",0.019496
"6-30",-0.012278
"6-30",0.021833
"6-30",0.050627
"6-30",0.060221
"6-30",0.038997
"6-30",0.047083
"6-30",0.03249
"6-30",0.027793
"6-30",0.035777
"6-30",0.02724
"6-30",0.007553
"6-30",0.009662
"6-30",-0.010391
"6-30",-0.001764
"6-30",-0.002984
"6-30",0.003264
"6-30",0.007541
"6-30",0.011224
"6-30",0.008605
"6-30",-0.000653
"6-30",0.01928
"6-30",0.011266
"6-30",0.034215
"6-30",0.03499
"6-30",0.012978
"6-30",0.013699
"6-30",-0.019817
"6-30",-0.033857
"6-30",-0.026545
"6-30",0.000314
"6-30",0.009169
"6-30",-0.02371
"6-30",-0.001951
"6-30",-0.009754
"6-30",0.00345
"6-30",0.031721
"6-30",0.047125
"6-30",0.034239
"6-30",0.008893
"6-30",0.033193
"6-30",0.034966
"6-30",0.080208
"6-30",0.069202
"6-30",0.046386
"6-30",0.015171
"6-30",-0.00153
"6-30",-0.020436
"6-30",-0.005213
"6-30",-0.005285
"6-30",0.005997
"6-30",0.011927
"6-30",0.018974
"6-30",-0.008685
"6-30",-0.016585
"6-30",-0.016074
"6-30",-0.000275
"6-30",0.014973
"6-30",0.007487
"6-30",0.007487
"6-30",-0.014783
"6-30",-0.008697
"6-30",-0.004077
"6-30",0.015874
"6-30",0.008815
"6-30",0.004147
"6-30",-0.00448
"6-30",0.011548
"6-30",0.009331
"6-30",0.02891
"6-30",0.056364
"6-30",0.066865
"6-30",0.042211
"6-30",0.034767
"6-30",0.042499
"6-30",0.060365
"6-30",0.070368
"6-30",0.041255
"6-30",0.021953
"6-30",0.000446
"6-30",-0.032301
"6-30",-0.091865
"6-30",-0.130674
"6-30",-0.080649
"6-30",-0.01247
"6-30",-0.013545
"6-30",-0.000875
"6-30",-0.030294
"6-30",-0.005747
"6-30",-0.008973
"6-30",0.01102
"6-30",-0.000599
"6-30",0.034617
"6-30",0.033319
"6-30",0.022452
"6-30",0.018379
"6-30",0.021413
"6-30",0.01627
"6-30",-0.001891
"6-30",-0.012091
"6-30",-0.010962
"6-30",-0.011467
"6-30",-0.028192
"6-30",-0.027332
"6-30",-0.004083
"6-30",-0.006012
"6-30",-0.032235
"6-30",-0.083449
"6-30",-0.078901
"6-30",0.001696
"6-30",0.007043
"6-30",0.021557
"6-30",0.023587
"6-30",0.030748
"6-30",-0.006408
"6-30",-0.005795
"6-30",0.005943
"6-30",0.026621
"6-30",0.020115
"6-30",0.031019
"6-30",0.020475
"6-30",-0.000857
"6-30",0.010809
"6-30",0.010635
"6-30",0.01949
"6-30",0.023834
"6-30",0.036443
"6-30",0.015357
"6-30",0.01329
"6-30",-0.00767
"6-30",-0.026233
"6-30",-0.040669
"6-30",-0.023367
"6-30",-0.050521
"6-30",-0.075176
"6-30",-0.059893
"6-30",-0.054366
"6-30",0.002435
"6-30",-0.000581
"6-30",0.012702
"6-30",-0.025212
"6-30",0.012828
"6-30",0.043376
"6-30",0.072374
"6-30",0.041117
"6-30",0.054935
"6-30",0.008851
"6-30",-0.00803
"6-30",-0.020244
"6-30",-0.001092
"6-30",-0.011971
"6-30",-0.002257
"6-30",-0.006853
"6-30",-0.00803
"6-30",-0.040873
"6-30",-0.035244
"6-30",-0.030625
"6-30",-0.022809
"6-30",-0.02255
"6-30",-0.00606
"6-30",-0.003459
"6-30",-0.053267
"6-30",-0.061293
"6-30",-0.020694
"6-30",-0.01128
"6-30",-0.013239
"6-30",-0.015353
"6-30",-0.066285
"6-30",-0.047428
"6-30",-0.024245
"6-30",-0.038693
"6-30",-0.026053
"6-30",0.018271
"6-30",0.011176
"6-30",-0.012932
"6-30",0.001816
"6-30",0.039519
"6-30",0.035578
"6-30",0.028562
"6-30",0.010173
"6-30",0.002513
"6-30",-0.010722
"6-30",-0.0139
"6-30",-0.007538
"6-30",0.01317
"6-30",0.027078
"6-30",0.032484
"6-30",0.026177
"6-30",-0.005663
"6-30",0.015273
"6-30",0.04501
"6-30",0.055884
"6-30",0.052958
"6-30",0.060888
"6-30",0.046554
"6-30",0.024398
"6-30",0.01281
"6-30",0.002495
"6-30",0.009956
"6-30",0.008412
"6-30",-0.001344
"6-30",-0.027302
"6-30",-0.003657
"6-30",-0.004846
"6-30",0.0081
"6-30",0.010389
"6-30",0.043352
"6-30",0.029054
"6-30",0.022224
"6-30",0.049576
"6-30",0.061062
"6-30",0.062144
"6-30",0.069064
"6-30",0.038029
"6-30",-0.006444
"6-30",-0.034157
"6-30",-0.016309
"6-30",0.006868
"6-30",0.01472
"6-30",0.019202
"6-30",0.014588
"6-30",0.017111
"6-30",-0.008535
"6-30",0.004339
"6-30",0.011777
"6-30",0.023551
"6-30",0.017219
"6-30",0.007535
"6-30",0.00962
"6-30",0.00041
"6-30",-0.000563
"6-30",0.007794
"6-30",-0.007448
"6-30",0.027901
"6-30",0.011344
"6-30",-0.002311
"6-30",0.004892
"6-30",0.013074
"6-30",0.018433
"6-30",0.023407
"6-30",0.036558
"6-30",0.006382
"6-30",0.006952
"6-30",0.031223
"6-30",0.046103
"6-30",0.033572
"6-30",0.035164
"6-30",0.005775
"6-30",-0.001542
"6-30",-0.0125
"6-30",0.00318
"6-30",0.020145
"6-30",0.033187
"6-30",0.016072
"6-30",0.031061
"6-30",0.01284
"6-30",0.005835
"6-30",-0.00341
"6-30",0.012221
"6-30",0.017742
"6-30",-0.000118
"6-30",0.004808
"6-30",-0.002269
"6-30",-0.0145
"6-30",-0.011082
"6-30",0.010449
"6-30",0.017922
"6-30",0.012215
"6-30",-0.03945
"6-30",-0.03787
"6-30",0.017712
"6-30",0.032088
"6-30",0.037501
"6-30",0.038234
"6-30",0.032076
"6-30",0.03678
"6-30",0.024645
"6-30",-0.006144
"6-30",-0.001248
"6-30",0.003228
"6-30",0.004772
"6-30",0.005018
"6-30",-0.004065
"6-30",-0.014915
"6-30",-0.003837
"6-30",0.012317
"6-30",0.02229
"6-30",0.00372
"6-30",0.029685
"6-30",-0.000425
"6-30",-0.024287
"6-30",-0.026197
"6-30",0.001894
"6-30",-0.003344
"6-30",-0.098017
"6-30",-0.104745
"6-30",-0.043439
"6-30",-0.016843
"6-30",-0.013317
"6-30",-0.004654
"6-30",0.001293
"6-30",0.010929
"6-30",-0.024983
"6-30",-0.027423
"6-30",0.002213
"6-30",0.039405
"6-30",0.017868
"6-30",0.014954
"6-30",0.0174
"6-30",0.029258
"6-30",0.003576
"6-30",0.013957
"6-30",0.017351
"6-30",0.039183
"6-30",0.024861
"6-30",0.034984
"6-30",0.026405
"6-30",0.02098
"6-30",-1.62E-05
"6-30",0.007968
"6-30",-0.029561
"6-30",-0.104865
"6-30",-0.08456
"6-30",-0.056962
"6-30",-0.036151
"6-30",-0.049506
"6-30",-0.023476
"6-30",-0.033154
"6-30",-0.019613
"6-30",-0.014633
"6-30",0.022338
"6-30",0.031932
"6-30",0.045983
"6-30",0.021893
"6-30",0.036401
"6-30",0.041273
"6-30",0.025744
"6-30",0.035224
"6-30",0.05282
"6-30",0.041886
"6-30",0.007031
"6-30",-0.010746
"6-30",0.009476
"6-30",-0.010535
"6-30",-0.040976
"6-30",0.003258
"6-30",0.020349
"6-30",-0.000707
"6-30",-0.035929
"6-30",-0.024911
"6-30",0.001546
"6-30",0.012702
"6-30",0.00303
"6-30",0.02605
"6-30",-0.01745
"6-30",-0.014903
"6-30",-0.002167
"6-30",-0.010295
"6-30",-0.026065
"6-30",-0.020754
"6-30",-0.002834
"6-30",-0.003302
"6-30",-0.019721
"6-30",-0.020508
"6-30",-0.020676
"6-30",-0.010031
"6-30",-0.005862
"6-30",-0.031958
"6-30",-0.006745
"6-30",0.009512
"6-30",-0.03367
"6-30",-0.037563
"6-30",0.003684
"6-30",0.011038
"6-30",-0.052792
"6-30",-0.027501
"6-30",0.038828
"6-30",0.014756
"6-30",0.026447
"6-30",0.021773
"6-30",0.04039
"6-30",0.035861
"6-30",0.021635
"6-30",0.004748
"6-30",0.003234
"6-30",-0.005922
"6-30",0.004964
"6-30",0.029973
"6-30",0.021292
"6-30",0.00977
"6-30",0.016372
"6-30",-0.007123
"6-30",0.000128
"6-30",0.021857
"6-30",0.016276
"6-30",0.024086
